bigram,log_likelihood,relative_frequency,total_count,register,p_value,p_value_fdr
Μενέλαος κυδάλιμος,-5.537614955774448,0.00015312093272522447,14,Narrative,0.01861193175072882,0.2696171467551328
καλλίθριξ ἵππος,-5.537614955774448,0.00015312093272522447,14,Narrative,0.01861193175072882,0.2696171467551328
κλισμός θρόνος,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
Εὐρύμαχος Πόλυβος,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
δέχομαι χαίρω,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
Ὀδυσσεύς δαίφρων,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
Ὀδυσσεύς μεγαλήτωρ,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
ῥέω αἷμα,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
μῦθος ἀμείβω,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
γηθέω εἶδον,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
χρύσεος ἀργύρεος,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
ἵστημι κεφαλή,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
κρείων ἐνοσίχθων,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
πίπτω κονία,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
εὐφρονέων ἀγοράομαι,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
ἔγχος μακρός,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
παρατίθημι φέρω,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
εὐσταθής μέγαρον,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
καλός ῥεῖθρον,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
κύων ἀνήρ,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
δόρυ ἀκωκή,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
χείρ φίλος,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
κῦμα θάλασσα,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
Ἕκτωρ χαλκοκορυστής,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
λαός ἕπομαι,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
πολύφλοισβος θάλασσα,-5.566149490501056,8.749767584298542e-05,8,Narrative,0.018310984624125705,0.2696171467551328
χείρ ἀνέχω,-5.781324126889029,0.000185932561166344,17,Narrative,0.016197334770996958,0.2696171467551328
κλισία ναῦς,-5.781324126889029,0.000185932561166344,17,Narrative,0.016197334770996958,0.2696171467551328
κρατερός Διομήδης,-6.083823047501382,0.00021874418960746356,20,Narrative,0.013642522172522263,0.2696171467551328
χείρ τίθημι,-6.420551418573256,0.00025155581804858307,23,Narrative,0.01128071287712907,0.2696171467551328
πρόσφημι κρατερός,-6.496448824263478,0.00013124651376447813,12,Narrative,0.010809017432435385,0.2696171467551328
αἱρέω ἀνήρ,-6.496448824263478,0.00013124651376447813,12,Narrative,0.010809017432435385,0.2696171467551328
δέπας ἀμφικύπελλος,-6.496448824263478,0.00013124651376447813,12,Narrative,0.010809017432435385,0.2696171467551328
ἐθέλω θυμός,-6.543534321321567,0.00016405814220559766,15,Narrative,0.01052660140421328,0.2696171467551328
ὠκύς ἵππος,-6.738932679603835,0.0003390534938915685,31,Narrative,0.009433104540501376,0.2696171467551328
Μελάνθιος αἰπόλος,-6.785250921467798,9.84348853233586e-05,9,Narrative,0.009191410892911997,0.2696171467551328
χαλκός ἐλαύνω,-6.785250921467798,9.84348853233586e-05,9,Narrative,0.009191410892911997,0.2696171467551328
αἰπόλος αἴξ,-6.785250921467798,9.84348853233586e-05,9,Narrative,0.009191410892911997,0.2696171467551328
εἶδον πλησίος,-6.785250921467798,9.84348853233586e-05,9,Narrative,0.009191410892911997,0.2696171467551328
στῆθος βάλλω,-6.785250921467798,9.84348853233586e-05,9,Narrative,0.009191410892911997,0.2696171467551328
οἰκίον ναίω,-6.785250921467798,9.84348853233586e-05,9,Narrative,0.009191410892911997,0.2696171467551328
υἱός ὑπέρθυμος,-6.785250921467798,9.84348853233586e-05,9,Narrative,0.009191410892911997,0.2696171467551328
ἔγχος ἀμφίγυος,-6.785250921467798,9.84348853233586e-05,9,Narrative,0.009191410892911997,0.2696171467551328
εὔχομαι ἔπος,-6.785250921467798,9.84348853233586e-05,9,Narrative,0.009191410892911997,0.2696171467551328
χρίω ἔλαιον,-6.785250921467798,9.84348853233586e-05,9,Narrative,0.009191410892911997,0.2696171467551328
ἀνήρ Ἀγαμέμνων,-6.8256668902966435,0.0005249860550579125,48,Narrative,0.00898569977380615,0.2696171467551328
μέγας κῦμα,-6.994261259922278,0.00022968139908783672,21,Narrative,0.008177144937888058,0.2696171467551328
ἔρχομαι ὅμιλος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
νόθος υἱός,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
εἴδομαι δέμας,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
εἰσοράω Τρώς,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἐυρρεής ποταμός,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
θρόνος ἀνίστημι,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
τέγος πύκα,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
καθύπερθε νεύω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
Μέντωρ εἴδομαι,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἀντίος ἀίσσω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
δάος χείρ,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἕσπερος ἔρχομαι,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
χαλκός λάμπω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
τίθημι δέπας,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
χέω ἀχλύς,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
Δαναοί κελεύω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
Ἕκτωρ νοέω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
Ἕκτωρ παρίστημι,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
Ἀντίνοος μετάφημι,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
τίκτω Ζεύς,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
πελάζω χθών,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
βάλλω ξίφος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
μεσηγύ στῆθος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
πίπτω αἱρέω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
κῆρυξ λιγύφθογγος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
νοέω δῖος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
σκότος ὄσσε,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἀγός αὐδάω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἀμείβω βοῶπις,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἀμείβω γέρων,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
Εὐρύπυλος βάλλω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
βαίνω λέων,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
σταθμός τέγος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
στρατός οἴχομαι,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
στόμα ῥίς,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ὄρνυμι εὐνή,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ὄρος βῆσσα,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ὀτρηρός θεράπων,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
πέπνυμαι ἄρχω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
Εὐαίμων ἀγλαός,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἀγείρω ὁμηγερής,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
βαίνω δίφρος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
δέμας αὐδή,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ὄσσε δάκρυον,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
δόρυ μέλινος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
νωμάω ἐπάρχω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
θεός χείρ,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἀήρ χέω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
μετάφημι Εὐπείθης,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ψυχή προσφωνέω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἐπιστέφω ποτός,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἡγέομαι ἕπομαι,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
μάχη ἀριστερός,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἵστημι σταθμός,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
κλαίω Ὀδυσσεύς,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
νύξ ἀμολγός,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
νύσσω ξίφος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ὕπτιος κονία,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
τεῦχος ποικίλος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ὠθέω δόρυ,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
δεινός λόφος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
θώραξ στῆθος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
φέρω βροτός,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἄρχω Γερήνιος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἵημι μῦθος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἄρχω Ἕκτωρ,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ποταμός βαθυδίνης,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
περιφραδής ἐρύω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
δύω φάος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ῥινόν βοῦς,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ξίφος μέγας,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ξεστός λίθος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
μετεῖπον ἱερός,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
Ἀθήνη ἔπος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
λόφος καθύπερθε,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
γυνή ἵστημι,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
λιγύφθογγος κελεύω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
Ἀλκίνοος ἀπαμείβομαι,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
Ἀντίνοος ἐνίπτω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
Ἀντίνοος πρόσφημι,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
οὐδός βαίνω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
αἱρέω γαῖα,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
γιγνώσκω φρήν,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
εἶδον οὐρανός,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
βροτολοιγός ἴσος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἀσπίς εὔκυκλος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
κόρυς φάλος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
πόνος τεύχω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
φαεινός βάλλω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
πλεῖστος ἄριστος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
Θεοκλύμενος θεοειδής,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
εἶδον κρείων,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
αὐχήν μέσος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
τεύχω δαίς,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
κρατήρ ἐπιστέφω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
τεῖχος ὑψηλός,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
γαῖα ἀγοστός,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
κρήνη μελάνυδρος,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
κάμνω χείρ,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
μέγας κτυπέω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
πρόσφημι Εὐπείθης,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἵστημι ἀκοντίζω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
μετεῖπον γέρων,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
κλαίω στενάχω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἐλαύνω ἀέκων,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἐκφεύγω χείρ,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
ἵστημι ἀείρω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
σμερδαλέος κοναβέω,-7.348782880191628,5.468604740186589e-05,5,Narrative,0.006710817299419195,0.2696171467551328
κορυθαίολος Ἕκτωρ,-7.548397841698508,0.00040467675077380757,37,Narrative,0.006006345435474847,0.2696171467551328
αἱρέω χείρ,-7.582881517841145,0.00017499535168597085,16,Narrative,0.005892517175359685,0.2696171467551328
χείρ λαμβάνω,-7.617275842897094,0.00014218372324485131,13,Narrative,0.005781175248084168,0.2696171467551328
ὄβριμος ἔγχος,-7.617275842897094,0.00014218372324485131,13,Narrative,0.005781175248084168,0.2696171467551328
ἄναξ ἀνήρ,-7.678875251583719,0.0005906093119401516,54,Narrative,0.005587098031128684,0.2696171467551328
ὄζος Ἄρης,-8.032325754851732,0.00010937209480373178,10,Narrative,0.004594980036885924,0.2696171467551328
Θέτις ἀργυρόπεζα,-8.032325754851732,0.00010937209480373178,10,Narrative,0.004594980036885924,0.2696171467551328
Ἰδαῖος ὄρος,-8.032325754851732,0.00010937209480373178,10,Narrative,0.004594980036885924,0.2696171467551328
βαίνω θέω,-8.032325754851732,0.00010937209480373178,10,Narrative,0.004594980036885924,0.2696171467551328
δοάσσατο κερδίων,-8.032325754851732,0.00010937209480373178,10,Narrative,0.004594980036885924,0.2696171467551328
θίς ἅλς,-8.032325754851732,0.00010937209480373178,10,Narrative,0.004594980036885924,0.2696171467551328
πτερόεις ἀγορεύω,-8.032325754851732,0.00010937209480373178,10,Narrative,0.004594980036885924,0.2696171467551328
φρονέω δοάσσατο,-8.032325754851732,0.00010937209480373178,10,Narrative,0.004594980036885924,0.2696171467551328
ἀναπάλλω προίημι,-8.032325754851732,0.00010937209480373178,10,Narrative,0.004594980036885924,0.2696171467551328
Τελαμών Αἴας,-8.032325754851732,0.00010937209480373178,10,Narrative,0.004594980036885924,0.2696171467551328
πότνια Ἥρα,-8.208434770394142,0.00027343023700932944,25,Narrative,0.004169610351462295,0.2696171467551328
κρείων Ἀγαμέμνων,-8.725061429514898,0.00044842558869530026,41,Narrative,0.003138654948859525,0.2696171467551328
Ἀθήνη κόρη,-8.76617407705599,0.00015312093272522447,14,Narrative,0.0030686847360846124,0.2696171467551328
Τρώς Ἕκτωρ,-8.76617407705599,0.00015312093272522447,14,Narrative,0.0030686847360846124,0.2696171467551328
πούς φέρω,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
χείρ καταπρηνής,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
ἕζομαι κλισμός,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
εἴδομαι πρόσφημι,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
κεφαλή ὦμος,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
προσφωνέω δῖος,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
τίθημι ὦμος,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
πόσις εὔκομος,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
Ἑλένη πόσις,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
ἀποβαίνω γλαυκῶπις,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
Ὀδυσσεύς Ζεύς,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
αὔω διαπρύσιος,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
ἀργιόδους ὗς,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
μέλινος ἔγχος,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
υἱός Αὐτόλυκος,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
Ἀλέξανδρος Ἑλένη,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
πορφύρεος μέγας,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
γνύξ ἐρείπω,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
ἵππος κέλομαι,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
ὦμος μεσηγύ,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
ἴσος Ἄρης,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
βριθύς μέγας,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
πούς δέω,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
ἐξάρχω γόος,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
φαίδιμος Αἴας,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
ἀφικνέομαι δῖος,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
πνοή ἄνεμος,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
προσεῖπον συβώτης,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
πῦρ βάλλω,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
υἱός δύο,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
Νέστωρ ἀγλαός,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
Μηριόνης θεράπων,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
καταρρέζω ἔπος,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
δόμος ὑψηλός,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
κατακείω βαίνω,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
προσεῖπον διάκτορος,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
ὄσσε καλύπτω,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
μέσος σάκος,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
μῦθος ἄγαμαι,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
ὀφθαλμός χέω,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
ὀπτάω περιφραδής,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
συβώτης ὄρχαμος,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
ἔρχομαι ἀκωκή,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
στῆθος μαστός,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
ἀλκί πείθω,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
βαίνω Ἰδαῖος,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
χείρ χέω,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
ἀκαχμένος ὀξύς,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
προσεῖπον μέγας,-8.818539456229953,6.562325688223906e-05,6,Narrative,0.0029818524245756378,0.2696171467551328
ποιμήν λαός,-9.032460640630692,0.0006124837309008979,56,Narrative,0.0026522722680142274,0.2696171467551328
κονία πίπτω,-9.301747657035785,0.00012030930428410496,11,Narrative,0.0022893536111755434,0.2696171467551328
ἀσπίς ὀμφαλόεις,-9.301747657035785,0.00012030930428410496,11,Narrative,0.0022893536111755434,0.2696171467551328
Καλυψώ δῖος,-9.301747657035785,0.00012030930428410496,11,Narrative,0.0022893536111755434,0.2696171467551328
βαρύς στενάχω,-9.744673236395217,0.0001968697706467172,18,Narrative,0.0017984309855930294,0.2696171467551328
ὄρχαμος ἀνήρ,-9.938953548343202,0.00016405814220559766,15,Narrative,0.0016181751243042391,0.2696171467551328
πατήρ ἀνήρ,-9.938953548343202,0.00016405814220559766,15,Narrative,0.0016181751243042391,0.2696171467551328
χείρ ἔπος,-9.938953548343202,0.00016405814220559766,15,Narrative,0.0016181751243042391,0.2696171467551328
κινέω κάρα,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
εἶδον ἀλέομαι,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
κορύσσω αἶθοψ,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
ἱερός ἴς,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
σάκος μέγας,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
ἱερός μένος,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
αἶθοψ χαλκός,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
μετεῖπον βοή,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
κάρηνον ἀίσσω,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
βαίνω κλισία,-10.28829603226828,7.656046636261224e-05,7,Narrative,0.001338766621557747,0.2696171467551328
